mask_type,split_num,method,method_name,variable,location,rmse,mae,r2,missing_count
rolling_origin_180,2,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Gigantes Polygon,,,,0
rolling_origin_180,2,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,CHL,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,CHL,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,mlotst,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,no3,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,no3,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,o2,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,o2,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,po4,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,po4,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,so,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,so,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,thetao,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,thetao,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,uo,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,uo,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,vo,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,vo,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,NDVI_raw,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,wind_speed_ms,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,2,kriging,Spatial Kriging,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,2,kriging,Spatial Kriging,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Gigantes Polygon,0.36267458893781274,0.27147156770871705,0.07725609936930178,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,CHL,Roxas Polygon,0.5933559233587016,0.46061210847360345,-0.03623268731906881,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Gigantes Polygon,3.490495662787014,3.0416782567898433,-70.69416691164129,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,mlotst,Roxas Polygon,0.0,0.0,1.0,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Gigantes Polygon,0.06614401146357195,0.05536440949999999,-1.6281589091170532,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,no3,Roxas Polygon,0.13665955929228593,0.09380615468120933,-0.7626772382548073,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Gigantes Polygon,3.230165266374458,2.791568244321674,-0.6125455920624443,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,o2,Roxas Polygon,2.771403419257159,2.509226611111106,-0.8506986158980074,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Gigantes Polygon,0.009179598338580201,0.007978970053251811,-23.35777161078763,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,po4,Roxas Polygon,0.0009293648346803459,0.0009155380467608655,-23.07381498610491,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Gigantes Polygon,1.3982727149764056,1.058039862407855,-0.923710453866841,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,so,Roxas Polygon,0.29982241488831124,0.2060772654425493,0.8234071288170088,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Gigantes Polygon,0.45702365003237827,0.3719513537115235,-0.12229421577437893,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,thetao,Roxas Polygon,0.6736440228147409,0.5371845776369569,0.12872880964815947,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Gigantes Polygon,0.1658706828276293,0.13221314279568372,-1.8506165070890335,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,uo,Roxas Polygon,0.11285792167899152,0.09473756536614988,-2.3029671304738706,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Gigantes Polygon,0.07260133083065652,0.05644576300131103,-0.551351370544787,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,vo,Roxas Polygon,0.03506149575012179,0.02732309598722673,-2.411271110461869,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Gigantes Polygon,0.1350008006467362,0.12762308675896616,-5.679734416616454,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_daily,Roxas Polygon,0.08660489938914824,0.07203627704557564,-2.34695601502417,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Gigantes Polygon,0.13909059111176617,0.1283102927454362,-2.6264372981550115,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,NDVI_raw,Roxas Polygon,0.10738960404531525,0.08886411737382849,-1.8673702103152086,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Gigantes Polygon,15.907819871042987,9.47974611545435,-0.5506701002210141,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,precip_mm_day,Roxas Polygon,15.923307949154083,10.42442551465929,-0.6999482442539169,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Gigantes Polygon,2.798672925885981,2.3628494517588856,-1.9969995825236229,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_speed_ms,Roxas Polygon,1.7963728011956348,1.5576337454486435,-2.737088922496154,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Gigantes Polygon,4.718814733715424,3.952084054640433,-2.8582485678696785,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_u_ms,Roxas Polygon,2.6972420324415447,2.346045779543134,-4.205803205459388,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Gigantes Polygon,3.954664189792232,3.0722998319509744,-1.928390104266077,180
rolling_origin_180,2,hybrid_sequential,Hybrid: Sequential Temporal->Spatial,wind_v_ms,Roxas Polygon,2.3615434328148126,1.8487930755900985,-2.0831432754803556,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Gigantes Polygon,0.6741979567225643,0.5621249249444444,-2.1887596959799493,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,CHL,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Gigantes Polygon,6.542828258373265,6.51824529444178,-250.90724523582116,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,mlotst,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Gigantes Polygon,0.0791121741597665,0.06862883830000001,-2.7597346972409174,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,no3,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Gigantes Polygon,136.0103517793043,135.9928580555555,-2857.9492385302665,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,o2,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Gigantes Polygon,0.0027752475310034866,0.0022840720355823815,-1.2263510593371811,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,po4,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,so,Gigantes Polygon,22.598363020961713,22.5767921784427,-501.4697259831782,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,so,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,thetao,Gigantes Polygon,20.700414755076118,20.69644153621048,-2301.4354841806066,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,thetao,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,uo,Gigantes Polygon,0.1060466150709197,0.08980436540460879,-0.16518035056256264,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,uo,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,vo,Gigantes Polygon,0.06055003940941496,0.05083453505768216,-0.07907062627409611,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,vo,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Gigantes Polygon,0.05310053865715732,0.033826890775438316,-0.03343784216697654,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Gigantes Polygon,0.08517994471980411,0.054092037943949,-0.3600640930383414,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Gigantes Polygon,15.907819871042987,9.47974611545435,-0.5506701002210141,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Gigantes Polygon,2.1676338780705025,1.65519776224446,-0.7978532913176228,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Gigantes Polygon,2.642398837344705,2.2625200595130592,-0.20982091818182025,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Gigantes Polygon,2.7409105766721855,2.0220143627541165,-0.4066933729978486,180
rolling_origin_180,2,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Gigantes Polygon,0.36267458893781274,0.27147156770871705,0.07725609936930178,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Roxas Polygon,0.5933559233587016,0.46061210847360345,-0.03623268731906881,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Gigantes Polygon,3.490495662787014,3.0416782567898433,-70.69416691164129,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Roxas Polygon,0.0,0.0,1.0,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Gigantes Polygon,0.06614401146357195,0.05536440949999999,-1.6281589091170532,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Roxas Polygon,0.13665955929228593,0.09380615468120933,-0.7626772382548073,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Gigantes Polygon,3.230165266374458,2.791568244321674,-0.6125455920624443,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Roxas Polygon,2.771403419257159,2.509226611111106,-0.8506986158980074,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Gigantes Polygon,0.009179598338580201,0.007978970053251811,-23.35777161078763,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Roxas Polygon,0.0009293648346803459,0.0009155380467608655,-23.07381498610491,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Gigantes Polygon,1.3982727149764056,1.058039862407855,-0.923710453866841,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Roxas Polygon,0.29982241488831124,0.2060772654425493,0.8234071288170088,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Gigantes Polygon,0.45702365003237827,0.3719513537115235,-0.12229421577437893,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Roxas Polygon,0.6736440228147409,0.5371845776369569,0.12872880964815947,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Gigantes Polygon,0.1658706828276293,0.13221314279568372,-1.8506165070890335,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Roxas Polygon,0.11285792167899152,0.09473756536614988,-2.3029671304738706,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Gigantes Polygon,0.07260133083065652,0.05644576300131103,-0.551351370544787,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Roxas Polygon,0.03506149575012179,0.02732309598722673,-2.411271110461869,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Gigantes Polygon,0.1350008006467362,0.12762308675896616,-5.679734416616454,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Roxas Polygon,0.08660489938914824,0.07203627704557564,-2.34695601502417,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Gigantes Polygon,0.13909059111176617,0.1283102927454362,-2.6264372981550115,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Roxas Polygon,0.10738960404531525,0.08886411737382849,-1.8673702103152086,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Gigantes Polygon,15.907819871042987,9.47974611545435,-0.5506701002210141,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Roxas Polygon,15.923307949154083,10.42442551465929,-0.6999482442539169,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Gigantes Polygon,2.798672925885981,2.3628494517588856,-1.9969995825236229,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Roxas Polygon,1.7963728011956348,1.5576337454486435,-2.737088922496154,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Gigantes Polygon,4.718814733715424,3.952084054640433,-2.8582485678696785,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Roxas Polygon,2.6972420324415447,2.346045779543134,-4.205803205459388,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Gigantes Polygon,3.954664189792232,3.0722998319509744,-1.928390104266077,180
rolling_origin_180,2,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Roxas Polygon,2.3615434328148126,1.8487930755900985,-2.0831432754803556,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,CHL,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,no3,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,no3,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,o2,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,o2,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,po4,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,po4,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,so,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,so,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,thetao,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,uo,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,uo,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,vo,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,vo,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,CHL,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,CHL,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,mlotst,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,no3,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,no3,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,o2,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,o2,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,po4,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,po4,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,so,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,so,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,thetao,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,thetao,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,uo,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,uo,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,vo,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,vo,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,NDVI_daily,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,NDVI_raw,Gigantes Polygon,,,,0
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,precip_mm_day,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_speed_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_speed_ms,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_u_ms,Roxas Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,cross_location_knn,Cross-Location KNN,wind_v_ms,Roxas Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,CHL,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,no3,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,no3,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,o2,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,o2,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,po4,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,po4,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,so,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,so,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,thetao,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,uo,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,uo,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,vo,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,vo,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,NDVI_raw,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,NDVI_raw,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,precip_mm_day,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,precip_mm_day,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_speed_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_u_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_u_ms,Roxas Polygon,,,,0
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_v_ms,Gigantes Polygon,,,,180
rolling_origin_180,3,distance_weighted,Distance-Weighted Average,wind_v_ms,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,CHL,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,CHL,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,mlotst,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,mlotst,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,no3,Gigantes Polygon,0.004236751112253498,0.004022633,-10.47452201661952,180
rolling_origin_180,3,advection,Advection-Based,no3,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,o2,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,o2,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,po4,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,po4,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,so,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,so,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,thetao,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,thetao,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,uo,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,uo,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,vo,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,vo,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,NDVI_daily,Gigantes Polygon,,,,180
rolling_origin_180,3,advection,Advection-Based,NDVI_daily,Roxas Polygon,,,,0
rolling_origin_180,3,advection,Advection-Based,NDVI_raw,Gigantes Polygon,,,,180
