mask_type,split_num,method,method_name,variable,rmse,mae,r2,missing_count
rolling_origin,1,climatological,Climatological Substitution,vo,0.05107481579451524,0.041727703646756674,0.1617478709543979,180
rolling_origin,1,climatological,Climatological Substitution,NDVI_daily,0.07042068154931656,0.05096368272762712,-0.004044208175336017,180
rolling_origin,1,climatological,Climatological Substitution,NDVI_raw,0.07970821965053294,0.05618777224152648,0.10424694165426829,180
rolling_origin,1,climatological,Climatological Substitution,precip_mm_day,15.525967596195985,9.747992551052045,0.333896007505183,180
rolling_origin,1,climatological,Climatological Substitution,wind_speed_ms,1.3806044591035225,1.1444432298713896,0.34318187244589415,180
rolling_origin,1,climatological,Climatological Substitution,wind_u_ms,2.024594363830093,1.5560623604979336,0.21208670907894633,180
rolling_origin,1,climatological,Climatological Substitution,wind_v_ms,2.019272532337658,1.5391554747363738,0.212625554301472,180
rolling_origin,2,linear_interpolation,Linear Interpolation,CHL,0.6883036145968583,0.49004395565811953,-2.160862248942171,180
rolling_origin,2,linear_interpolation,Linear Interpolation,mlotst,0.03772188910741908,0.005086418489615122,0.9991614447544558,180
rolling_origin,2,linear_interpolation,Linear Interpolation,no3,0.034427130284506856,0.02353845054761905,-0.0940765017477585,180
rolling_origin,2,linear_interpolation,Linear Interpolation,o2,1.2549105452253486,0.9766852533577502,0.5375142606217613,180
rolling_origin,2,linear_interpolation,Linear Interpolation,po4,5.976875285033976e-05,4.31393329458486e-05,0.6998002824792207,180
rolling_origin,2,linear_interpolation,Linear Interpolation,so,0.3598692348699503,0.26666064655848337,0.5413590364275185,180
rolling_origin,2,linear_interpolation,Linear Interpolation,thetao,0.502472084525793,0.4057764268347199,0.4714821451657545,180
rolling_origin,2,linear_interpolation,Linear Interpolation,uo,0.073170132919164,0.060138828233703125,0.035484659680741215,180
rolling_origin,2,linear_interpolation,Linear Interpolation,vo,0.03637071397524877,0.025461100558699136,0.3359621790177567,180
rolling_origin,2,linear_interpolation,Linear Interpolation,NDVI_daily,0.010093730121551564,0.008053078426190208,0.9360988211315967,180
rolling_origin,2,linear_interpolation,Linear Interpolation,NDVI_raw,0.09622205440901133,0.06884342425995023,-2.6943131705422285,180
rolling_origin,2,linear_interpolation,Linear Interpolation,precip_mm_day,10.43654138868029,6.468849734350955,-0.24700216995567414,180
rolling_origin,2,linear_interpolation,Linear Interpolation,wind_speed_ms,1.2209029966926421,0.8733421960224083,0.15725597016242976,180
rolling_origin,2,linear_interpolation,Linear Interpolation,wind_u_ms,1.7363528627405294,1.3453374283939963,-0.10299972491210374,180
rolling_origin,2,linear_interpolation,Linear Interpolation,wind_v_ms,1.5574523822190987,1.1281127561311461,-0.11280136063718516,180
rolling_origin,2,climatological,Climatological Substitution,CHL,0.36615278406750373,0.2885315600972222,0.10552099683671567,180
rolling_origin,2,climatological,Climatological Substitution,mlotst,1.359998086393894,1.3021231333414713,-0.08998722156154249,180
rolling_origin,2,climatological,Climatological Substitution,no3,0.02526290974337436,0.020615227694444446,0.41086776631540556,180
rolling_origin,2,climatological,Climatological Substitution,o2,1.9942279235120437,1.6051067638888898,-0.16794500717115213,180
rolling_origin,2,climatological,Climatological Substitution,po4,9.725266735769604e-05,7.706336720972223e-05,0.20518704952589306,180
rolling_origin,2,climatological,Climatological Substitution,so,0.36809817486766566,0.2687938913004475,0.5201442222217748,180
rolling_origin,2,climatological,Climatological Substitution,thetao,0.6917512351477322,0.5938718827441336,-0.0016953832759190046,180
rolling_origin,2,climatological,Climatological Substitution,uo,0.07319855140181607,0.05882145988289265,0.03473529968212907,180
rolling_origin,2,climatological,Climatological Substitution,vo,0.040595491738163514,0.03168711403850464,0.17273476191184145,180
rolling_origin,2,climatological,Climatological Substitution,NDVI_daily,0.04179051618651691,0.030473918356990412,-0.0953703063286857,180
rolling_origin,2,climatological,Climatological Substitution,NDVI_raw,0.04138060451478681,0.0318703903521555,0.3167523925618082,180
rolling_origin,2,climatological,Climatological Substitution,precip_mm_day,8.888557547657127,6.563656300295364,0.09548330587314124,180
rolling_origin,2,climatological,Climatological Substitution,wind_speed_ms,1.319012595267614,1.096261751561821,0.016371167487229887,180
rolling_origin,2,climatological,Climatological Substitution,wind_u_ms,1.6933621338336664,1.3503200087666456,-0.04905707584952301,180
rolling_origin,2,climatological,Climatological Substitution,wind_v_ms,1.4730449534552594,1.2067932358411742,0.0045485250104692065,180
rolling_origin,3,linear_interpolation,Linear Interpolation,CHL,0.7535422102037628,0.4372745681123321,0.14911750792740386,180
rolling_origin,3,linear_interpolation,Linear Interpolation,mlotst,0.7665831477897999,0.4464869329125892,0.8579846140680215,180
rolling_origin,3,linear_interpolation,Linear Interpolation,no3,0.02537428723749317,0.02042364177111111,0.6291662923874686,180
rolling_origin,3,linear_interpolation,Linear Interpolation,o2,1.297552478852321,0.9929612338217333,0.4831004700606618,180
